timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
265176.0,0.23,-0.96,0.06,7.63,3.23,-5.13
265186.0,0.22,-0.98,0.07,7.32,3.66,-5.31
265196.0,0.22,-0.97,0.06,6.71,3.85,-5.13
265206.0,0.22,-0.97,0.06,6.77,3.54,-4.64
265216.0,0.22,-0.97,0.08,7.14,3.42,-4.7
265226.0,0.23,-0.98,0.08,7.57,3.78,-5.31
265236.0,0.22,-0.97,0.07,7.39,3.85,-5.62
265246.0,0.22,-0.98,0.06,7.69,3.85,-6.1
265256.0,0.23,-0.97,0.06,7.69,3.42,-5.92
265266.0,0.23,-0.97,0.07,6.59,3.66,-5.62
265276.0,0.21,-0.98,0.06,7.87,3.42,-5.74
265286.0,0.22,-0.97,0.06,7.2,3.23,-5.62
265296.0,0.24,-0.97,0.06,7.26,3.66,-5.92
265306.0,0.22,-0.97,0.07,7.51,4.03,-5.62
265316.0,0.22,-0.98,0.06,7.26,4.03,-5.07
265326.0,0.23,-0.97,0.08,7.69,3.91,-5.43
265336.0,0.23,-0.98,0.06,7.26,3.54,-5.55
265346.0,0.22,-0.98,0.07,7.39,3.6,-5.31
265356.0,0.21,-0.97,0.06,7.69,3.78,-5.98
265366.0,0.23,-0.98,0.06,6.9,3.54,-5.19
265376.0,0.22,-0.98,0.07,6.41,3.11,-4.82
265386.0,0.22,-0.98,0.07,7.51,3.91,-5.13
265396.0,0.23,-0.98,0.06,8.06,3.66,-5.55
265406.0,0.22,-0.97,0.07,6.71,3.05,-4.58
265416.0,0.22,-0.98,0.06,7.51,2.93,-5.49
265426.0,0.22,-0.97,0.06,7.45,3.66,-5.31
265436.0,0.23,-0.97,0.06,7.26,3.72,-5.25
265446.0,0.22,-0.97,0.08,7.45,3.42,-5.07
265456.0,0.22,-0.98,0.06,6.65,3.66,-4.94
265466.0,0.22,-0.98,0.06,7.45,3.91,-5.25
265476.0,0.22,-0.97,0.06,6.47,3.85,-5.31
265486.0,0.21,-0.98,0.06,6.47,3.05,-4.76
265496.0,0.23,-0.98,0.05,6.9,3.97,-5.31
265506.0,0.22,-0.98,0.06,6.47,2.99,-4.94
265516.0,0.21,-0.97,0.06,7.39,3.6,-4.94
265526.0,0.22,-0.99,0.06,7.45,3.36,-4.58
265536.0,0.22,-0.97,0.07,6.41,2.69,-4.58
265546.0,0.23,-0.97,0.08,6.65,3.6,-5.74
265556.0,0.23,-0.98,0.06,6.84,3.78,-5.25
265566.0,0.23,-0.98,0.06,6.41,3.54,-5.13
265576.0,0.23,-0.98,0.07,7.81,3.78,-5.92
265586.0,0.23,-0.97,0.06,6.71,3.3,-5.43
265596.0,0.23,-0.97,0.08,7.08,3.85,-5.37
265606.0,0.24,-0.98,0.06,7.39,3.91,-5.86
265616.0,0.23,-0.97,0.07,6.16,2.32,-4.33
265626.0,0.22,-0.97,0.07,7.2,3.17,-5.8
265636.0,0.23,-0.96,0.07,7.63,4.15,-6.04
265646.0,0.22,-0.99,0.05,7.87,3.54,-6.16
265656.0,0.21,-0.98,0.06,7.39,3.42,-5.37
265666.0,0.23,-0.97,0.05,7.45,3.36,-4.94
265676.0,0.22,-0.97,0.06,8.24,4.21,-5.92
265686.0,0.22,-0.97,0.06,6.04,2.62,-3.85
265696.0,0.24,-0.97,0.08,7.45,4.33,-4.58
265706.0,0.23,-0.97,0.06,7.87,3.66,-5.55
265716.0,0.24,-0.98,0.06,7.14,3.85,-4.88
265726.0,0.24,-0.97,0.06,7.51,3.91,-4.88
265736.0,0.24,-0.97,0.06,7.2,4.21,-4.52
265746.0,0.22,-0.97,0.06,7.02,3.6,-4.03
265756.0,0.22,-0.97,0.05,6.71,3.6,-3.11
265766.0,0.21,-0.98,0.07,6.59,3.42,-3.23
265776.0,0.23,-0.97,0.05,6.04,3.05,-3.36
265786.0,0.22,-0.97,0.05,6.96,3.42,-3.54
265796.0,0.23,-0.97,0.07,7.81,4.03,-4.15
265806.0,0.22,-0.97,0.08,6.9,3.42,-3.3
265816.0,0.23,-0.97,0.08,7.14,3.78,-3.97
265826.0,0.22,-0.98,0.06,7.26,3.85,-3.72
265836.0,0.22,-0.97,0.06,6.1,3.11,-2.62
265846.0,0.21,-0.97,0.07,6.53,3.17,-3.17
265856.0,0.23,-0.97,0.06,6.41,3.11,-2.69
265866.0,0.22,-0.97,0.07,6.53,3.17,-2.62
265876.0,0.22,-0.97,0.06,6.84,3.54,-2.56
265886.0,0.21,-0.98,0.08,7.08,3.54,-2.69
265896.0,0.21,-0.97,0.06,6.71,3.48,-2.87
265906.0,0.22,-0.98,0.08,6.29,3.3,-2.2
265916.0,0.22,-0.98,0.06,6.71,3.3,-2.26
265926.0,0.21,-0.97,0.07,6.41,3.36,-2.38
265936.0,0.22,-0.97,0.06,6.59,2.93,-2.14
265946.0,0.21,-0.98,0.07,6.96,2.99,-2.08
265956.0,0.21,-0.98,0.06,6.84,2.87,-2.81
265966.0,0.21,-0.98,0.07,7.51,3.54,-2.87
265976.0,0.21,-0.97,0.07,6.84,2.69,-2.5
265986.0,0.21,-0.97,0.06,6.9,3.11,-2.62
265996.0,0.21,-0.98,0.08,7.02,3.11,-2.56
266006.0,0.22,-0.98,0.06,7.26,2.93,-2.87
266016.0,0.21,-0.98,0.07,6.65,2.93,-2.81
266026.0,0.21,-0.98,0.07,6.35,2.44,-2.32
266036.0,0.21,-0.97,0.07,7.2,3.05,-2.81
266046.0,0.21,-0.98,0.06,6.9,2.87,-2.87
266056.0,0.21,-0.98,0.07,6.96,2.99,-1.83
266066.0,0.22,-0.97,0.07,7.2,2.93,-2.26
266076.0,0.22,-0.98,0.06,6.65,2.75,-1.95
266086.0,0.21,-0.99,0.06,6.59,2.5,-1.89
266096.0,0.21,-0.98,0.07,7.14,2.75,-2.01
266106.0,0.2,-0.98,0.07,7.08,2.87,-1.83
266116.0,0.21,-0.97,0.07,7.39,2.99,-2.32
266126.0,0.21,-0.99,0.06,5.98,3.05,-2.01
266136.0,0.22,-0.97,0.07,6.29,3.11,-1.65
266146.0,0.21,-0.97,0.07,6.9,3.36,-0.79
266156.0,0.21,-0.97,0.08,6.23,2.87,-1.04
266166.0,0.21,-0.98,0.06,7.14,3.72,-1.34
266176.0,0.22,-0.97,0.06,6.59,3.54,-0.55
266186.0,0.22,-0.96,0.06,6.53,2.99,-0.61
266196.0,0.21,-0.98,0.05,6.65,3.54,-0.24
266206.0,0.21,-1.0,0.07,6.53,3.66,0.43
266216.0,0.21,-0.98,0.05,6.59,3.36,0.18
266226.0,0.22,-0.97,0.07,7.81,4.09,-0.31
266236.0,0.22,-0.96,0.07,6.96,3.72,0.06
266246.0,0.22,-0.96,0.06,7.87,3.54,-0.18
266256.0,0.21,-0.97,0.06,6.59,3.48,1.46
266266.0,0.22,-0.97,0.07,6.77,3.48,1.89
266276.0,0.22,-0.98,0.07,7.02,3.97,1.16
266286.0,0.21,-0.97,0.07,7.57,3.66,2.26
266296.0,0.21,-0.98,0.07,6.96,4.09,2.08
266306.0,0.21,-0.99,0.07,6.35,3.42,2.93
266316.0,0.2,-0.97,0.07,6.29,3.23,2.69
266326.0,0.2,-0.98,0.08,6.9,3.54,3.3
266336.0,0.21,-0.97,0.06,6.9,3.3,4.03
266346.0,0.19,-0.97,0.05,7.02,4.03,3.36
266356.0,0.19,-0.98,0.08,7.08,3.23,3.36
266366.0,0.2,-0.98,0.06,7.26,3.91,4.09
266376.0,0.19,-0.97,0.07,6.9,3.11,4.39
266386.0,0.19,-0.98,0.07,7.32,3.3,4.33
266396.0,0.19,-0.98,0.07,6.9,3.17,4.94
266406.0,0.2,-0.98,0.08,7.08,3.36,5.25
266416.0,0.19,-0.97,0.06,6.41,3.6,5.19
266426.0,0.2,-0.98,0.07,6.23,3.42,5.31
266436.0,0.2,-0.98,0.08,6.59,3.36,5.31
266446.0,0.19,-0.98,0.07,6.53,3.72,5.86
266456.0,0.18,-0.99,0.06,6.35,3.11,6.9
266466.0,0.18,-0.98,0.07,6.35,2.87,7.69
266476.0,0.18,-0.98,0.06,6.9,3.05,7.32
266486.0,0.18,-0.98,0.07,5.98,2.75,8.06
266496.0,0.19,-0.99,0.05,6.29,3.6,8.0
266506.0,0.17,-1.0,0.06,6.65,3.36,8.85
266516.0,0.17,-0.98,0.06,7.39,3.78,8.48
266526.0,0.17,-0.98,0.06,7.2,4.33,9.46
266536.0,0.17,-0.99,0.06,6.53,3.17,10.38
266546.0,0.18,-0.98,0.06,6.96,2.93,10.74
266556.0,0.16,-0.99,0.06,6.41,2.62,12.02
266566.0,0.18,-0.98,0.07,6.9,3.3,11.84
266576.0,0.16,-0.99,0.09,7.14,3.36,12.39
266586.0,0.17,-0.99,0.07,7.08,3.3,13.06
266596.0,0.18,-0.97,0.09,7.45,2.56,14.71
266606.0,0.19,-0.98,0.07,6.65,3.66,14.59
266616.0,0.17,-0.99,0.07,6.9,3.78,15.81
266626.0,0.15,-1.01,0.07,6.29,2.81,17.09
266636.0,0.15,-0.98,0.06,7.02,2.81,17.7
266646.0,0.16,-0.99,0.05,7.08,2.56,18.62
266656.0,0.16,-0.99,0.06,6.23,2.44,18.86
266666.0,0.15,-0.99,0.06,7.08,3.23,20.02
266676.0,0.14,-0.99,0.05,7.14,2.99,20.26
266686.0,0.14,-0.98,0.05,7.02,3.3,21.85
266696.0,0.13,-0.99,0.04,6.59,2.56,22.22
266706.0,0.12,-0.98,0.07,6.9,2.26,23.5
266716.0,0.13,-1.0,0.07,6.71,2.69,23.74
266726.0,0.11,-1.01,0.08,7.51,2.44,24.66
266736.0,0.11,-0.98,0.07,6.84,2.62,24.78
266746.0,0.1,-1.0,0.07,6.23,2.75,26.37
266756.0,0.08,-0.97,0.08,5.98,2.62,26.86
266766.0,0.08,-0.99,0.05,5.92,2.38,27.47
266776.0,0.08,-1.0,0.06,6.65,2.87,27.34
266786.0,0.07,-1.0,0.06,6.41,2.87,28.38
266796.0,0.06,-1.0,0.07,5.86,2.26,28.56
266806.0,0.05,-1.0,0.07,5.37,2.08,29.91
266816.0,0.06,-1.01,0.07,6.35,2.69,28.93
266826.0,0.04,-0.99,0.06,6.71,2.93,29.3
266836.0,0.03,-1.02,0.05,6.77,2.08,30.46
266846.0,0.05,-1.0,0.05,6.53,2.38,31.31
266856.0,0.04,-0.98,0.07,6.1,2.56,31.68
266866.0,0.01,-0.99,0.07,7.26,2.32,31.74
266876.0,0.03,-1.0,0.08,7.87,2.56,31.86
266886.0,0.02,-1.02,0.08,6.77,1.65,33.45
266896.0,0.02,-0.98,0.07,7.08,2.2,34.18
266906.0,-0.01,-1.0,0.06,7.93,2.75,33.57
266916.0,-0.01,-1.02,0.06,6.71,2.69,34.97
266926.0,0.01,-1.0,0.06,7.2,2.93,35.64
266936.0,-0.02,-0.99,0.07,6.65,3.3,36.68
266946.0,-0.0,-1.0,0.06,5.49,2.38,37.72
266956.0,-0.02,-1.0,0.07,6.16,1.65,37.96
266966.0,-0.04,-1.01,0.06,7.02,2.56,38.76
266976.0,-0.05,-1.01,0.04,6.77,3.11,38.57
266986.0,-0.05,-0.98,0.05,6.96,2.38,40.28
266996.0,-0.06,-0.99,0.04,6.53,1.71,40.34
267006.0,-0.08,-1.01,0.05,6.04,1.53,41.32
267016.0,-0.07,-0.99,0.05,6.53,1.77,41.14
267026.0,-0.09,-1.01,0.07,6.71,1.46,41.69
267036.0,-0.09,-1.01,0.09,6.65,2.5,42.11
267046.0,-0.1,-1.01,0.07,5.49,2.32,43.95
267056.0,-0.12,-0.97,0.09,5.74,2.5,44.49
267066.0,-0.11,-0.99,0.08,7.08,3.05,44.07
267076.0,-0.14,-1.02,0.07,5.86,2.5,45.53
267086.0,-0.14,-0.97,0.06,5.86,3.23,46.14
267096.0,-0.17,-0.98,0.07,5.43,2.81,47.12
267106.0,-0.15,-0.99,0.05,5.86,3.42,47.06
267116.0,-0.17,-0.99,0.07,5.86,2.81,47.61
267126.0,-0.18,-0.99,0.04,6.29,2.81,46.75
267136.0,-0.19,-0.99,0.06,5.74,2.26,47.12
267146.0,-0.19,-0.97,0.05,5.49,1.65,47.36
267156.0,-0.2,-0.99,0.08,6.35,1.34,48.34
267166.0,-0.25,-1.0,0.06,5.8,1.89,48.4
267176.0,-0.2,-0.97,0.08,6.29,1.83,50.05
267186.0,-0.25,-0.96,0.08,5.92,1.59,49.32
267196.0,-0.23,-0.96,0.05,5.92,1.46,50.9
267206.0,-0.25,-0.95,0.08,6.9,1.77,50.17
267216.0,-0.25,-0.98,0.1,6.53,1.46,50.11
267226.0,-0.28,-1.01,0.07,5.68,1.22,51.33
267236.0,-0.25,-0.96,0.05,6.41,1.22,52.37
267246.0,-0.28,-0.97,0.05,6.23,1.04,52.86
267256.0,-0.3,-0.96,0.08,5.98,0.55,52.67
267266.0,-0.29,-0.98,0.06,5.98,0.92,52.98
267276.0,-0.34,-1.0,0.04,5.37,1.22,55.48
267286.0,-0.34,-0.94,0.07,5.62,1.16,55.11
267296.0,-0.33,-0.92,0.09,5.0,0.43,55.85
267306.0,-0.35,-0.95,0.07,5.13,0.37,55.11
267316.0,-0.34,-0.9,0.05,6.29,2.44,55.18
267326.0,-0.36,-0.92,0.12,5.13,1.28,57.13
267336.0,-0.36,-0.99,0.07,4.52,1.71,56.34
267346.0,-0.36,-0.95,0.12,6.16,3.42,57.43
267356.0,-0.39,-0.91,0.1,5.07,3.36,58.53
267366.0,-0.41,-0.95,0.11,3.78,3.54,58.96
267376.0,-0.38,-0.87,0.1,6.35,4.15,58.35
267386.0,-0.46,-0.95,0.06,4.09,4.33,60.0
267396.0,-0.44,-0.96,0.06,5.13,4.15,60.42
267406.0,-0.45,-0.88,0.03,5.19,2.75,60.36
267416.0,-0.47,-0.93,0.03,3.85,2.93,61.52
267426.0,-0.47,-0.9,0.02,5.55,3.54,60.3
267436.0,-0.46,-0.87,0.03,6.53,4.21,62.74
267446.0,-0.51,-0.88,0.04,5.25,3.11,63.48
267456.0,-0.44,-0.89,0.04,5.55,2.62,63.05
267466.0,-0.53,-0.86,0.05,6.1,2.32,63.05
267476.0,-0.51,-0.89,0.05,5.19,2.5,63.72
267486.0,-0.49,-0.87,0.08,7.57,2.69,62.38
267496.0,-0.49,-0.86,0.08,5.98,2.75,65.25
267506.0,-0.55,-0.86,0.08,7.51,3.42,66.28
267516.0,-0.49,-0.82,0.1,7.51,4.03,64.94
267526.0,-0.62,-0.87,0.06,6.04,4.46,66.22
267536.0,-0.55,-0.82,0.09,7.02,3.91,66.1
267546.0,-0.57,-0.78,0.11,8.12,3.85,66.16
267556.0,-0.62,-0.84,0.08,4.21,5.25,68.3
267566.0,-0.57,-0.79,0.07,8.97,4.15,67.08
267576.0,-0.62,-0.76,0.05,6.35,5.62,67.63
267586.0,-0.61,-0.8,0.03,6.41,5.62,69.64
267596.0,-0.61,-0.78,0.07,6.41,5.8,68.3
267606.0,-0.67,-0.77,0.07,6.1,5.13,70.43
267616.0,-0.65,-0.75,0.1,7.51,4.88,68.73
267626.0,-0.61,-0.77,0.06,5.62,5.49,69.95
267636.0,-0.71,-0.76,0.06,4.64,5.49,71.23
267646.0,-0.7,-0.77,0.1,1.22,4.58,71.9
267656.0,-0.69,-0.76,0.09,4.52,4.88,72.14
267666.0,-0.73,-0.72,0.07,6.59,4.94,71.96
267676.0,-0.68,-0.71,0.06,8.3,5.13,72.14
267686.0,-0.76,-0.73,0.06,5.49,4.64,72.51
267696.0,-0.69,-0.72,0.07,5.49,4.76,72.88
267706.0,-0.7,-0.65,0.03,11.41,4.76,71.35
267716.0,-0.78,-0.7,0.03,5.31,5.31,72.88
267726.0,-0.73,-0.7,0.09,9.58,4.94,72.02
267736.0,-0.81,-0.63,0.05,6.71,4.58,73.43
267746.0,-0.78,-0.69,0.06,2.26,5.07,74.28
267756.0,-0.74,-0.62,0.08,11.35,4.52,73.91
267766.0,-0.8,-0.58,0.02,6.53,4.58,75.5
267776.0,-0.83,-0.65,0.05,2.26,3.72,75.62
267786.0,-0.81,-0.59,0.07,11.05,5.13,72.39
267796.0,-0.78,-0.56,0.03,10.31,5.37,73.85
267806.0,-0.92,-0.61,0.04,0.85,4.58,76.42
267816.0,-0.82,-0.62,0.07,14.53,4.21,73.43
267826.0,-0.82,-0.51,0.04,20.14,5.0,72.81
267836.0,-0.95,-0.54,0.05,1.83,5.37,75.44
267846.0,-0.88,-0.58,0.09,8.06,4.88,73.36
267856.0,-0.87,-0.49,0.04,12.08,5.31,72.02
267866.0,-0.92,-0.53,0.11,3.23,4.76,75.74
267876.0,-0.83,-0.47,0.04,2.87,4.33,73.61
267886.0,-0.88,-0.45,0.05,5.68,5.13,75.5
267896.0,-0.95,-0.45,0.1,4.46,4.88,75.32
267906.0,-0.86,-0.47,0.06,10.31,4.88,73.24
267916.0,-0.91,-0.41,0.04,13.24,5.19,74.46
267926.0,-0.89,-0.39,0.02,7.81,4.15,73.61
267936.0,-0.93,-0.43,0.1,8.54,4.46,76.11
267946.0,-0.97,-0.35,0.03,15.56,4.39,73.36
267956.0,-0.9,-0.43,0.06,4.88,4.82,74.1
267966.0,-0.96,-0.35,0.04,10.68,3.66,75.81
267976.0,-0.91,-0.38,0.01,12.63,4.21,74.77
267986.0,-0.91,-0.35,0.07,9.7,3.85,74.95
267996.0,-0.98,-0.33,0.1,5.49,5.25,76.05
268006.0,-0.97,-0.33,0.06,10.5,4.15,76.17
268016.0,-0.97,-0.33,0.09,8.73,3.17,75.5
268026.0,-0.96,-0.27,0.08,7.45,4.7,77.39
268036.0,-0.95,-0.31,0.03,12.51,3.48,75.26
268046.0,-0.96,-0.31,0.06,8.48,3.48,75.99
268056.0,-0.95,-0.24,0.02,9.83,3.85,75.13
268066.0,-0.99,-0.19,0.04,4.21,5.13,76.54
268076.0,-0.97,-0.28,0.09,-4.15,4.82,77.51
268086.0,-0.99,-0.26,0.03,13.55,4.03,77.51
268096.0,-0.95,-0.19,0.07,12.63,3.72,77.7
268106.0,-0.97,-0.19,0.04,10.19,4.46,78.31
268116.0,-0.99,-0.19,0.04,9.52,2.87,78.12
268126.0,-1.0,-0.13,0.08,7.39,3.23,78.98
268136.0,-1.01,-0.17,0.05,4.64,4.09,78.98
268146.0,-1.02,-0.11,0.04,11.35,2.56,78.25
268156.0,-0.98,-0.11,0.05,6.59,4.27,78.86
268166.0,-1.05,-0.08,0.09,5.25,4.94,80.51
268176.0,-0.97,-0.12,0.1,0.92,4.33,79.53
268186.0,-1.0,-0.1,0.07,6.59,4.7,78.37
268196.0,-1.07,-0.06,0.09,6.9,2.81,79.9
268206.0,-0.99,-0.03,0.06,10.56,3.6,78.12
268216.0,-0.96,-0.03,-0.01,7.87,4.03,78.49
268226.0,-0.98,-0.04,0.04,6.84,4.27,81.42
268236.0,-0.97,0.0,0.08,7.63,3.42,79.65
268246.0,-0.99,-0.01,0.05,6.71,2.38,79.1
268256.0,-1.11,0.01,0.03,4.58,4.82,80.26
268266.0,-0.97,0.03,0.01,7.51,3.36,76.54
268276.0,-0.96,0.02,0.06,2.08,5.13,80.81
268286.0,-1.04,0.06,0.06,6.84,3.66,81.12
268296.0,-1.03,0.06,0.04,9.46,2.99,80.87
268306.0,-0.99,0.08,0.02,9.58,3.42,79.96
268316.0,-0.99,0.07,0.04,5.49,2.93,81.48
268326.0,-1.0,0.13,0.03,11.72,1.4,80.63
268336.0,-1.03,0.14,0.07,8.91,1.4,81.24
268346.0,-1.02,0.1,0.04,2.93,4.52,82.76
268356.0,-0.99,0.16,0.03,7.69,2.2,81.91
268366.0,-0.93,0.1,0.09,2.87,3.48,83.5
268376.0,-1.04,0.23,0.07,4.58,4.88,85.14
268386.0,-0.95,0.17,0.06,2.62,3.85,84.84
268396.0,-1.02,0.19,0.06,2.81,5.13,85.39
268406.0,-1.0,0.25,0.06,8.73,2.56,85.08
268416.0,-0.96,0.23,0.05,7.32,3.11,85.14
268426.0,-1.01,0.23,0.05,5.19,5.07,87.16
268436.0,-0.95,0.24,0.06,4.76,3.91,87.83
268446.0,-0.97,0.3,0.07,8.79,4.27,87.22
268456.0,-0.98,0.31,0.07,11.29,2.44,86.98
268466.0,-0.93,0.37,0.11,15.5,0.49,87.52
268476.0,-0.88,0.26,0.07,1.16,5.49,90.15
268486.0,-0.98,0.37,0.08,5.37,4.88,88.93
268496.0,-0.95,0.37,0.03,10.56,1.22,88.32
268506.0,-0.83,0.34,0.07,3.3,6.29,89.42
268516.0,-1.02,0.36,0.11,6.71,3.72,91.43
268526.0,-0.92,0.46,-0.04,20.26,-3.17,84.35
268536.0,-0.84,0.43,0.02,4.27,5.37,88.62
268546.0,-0.88,0.46,0.06,2.38,6.84,91.61
268556.0,-0.91,0.45,0.06,7.81,3.42,90.45
268566.0,-0.81,0.47,0.07,11.47,2.87,90.15
268576.0,-0.86,0.5,0.05,13.79,1.83,90.58
268586.0,-0.8,0.55,0.06,12.27,1.53,87.83
268596.0,-0.85,0.52,0.09,6.65,3.91,89.9
268606.0,-0.87,0.54,0.08,6.84,4.33,89.84
268616.0,-0.83,0.55,0.01,5.25,5.0,89.29
268626.0,-0.82,0.53,0.09,5.49,6.1,91.0
268636.0,-0.83,0.56,0.08,14.34,2.81,90.27
268646.0,-0.84,0.61,0.08,11.41,3.36,90.52
268656.0,-0.87,0.54,0.04,8.0,4.52,90.64
268666.0,-0.76,0.62,0.04,8.54,4.76,88.2
268676.0,-0.72,0.62,0.04,4.76,5.37,90.58
268686.0,-0.75,0.66,0.06,9.34,2.44,88.81
268696.0,-0.83,0.65,0.02,10.8,1.77,87.89
268706.0,-0.8,0.72,0.04,11.84,2.81,88.87
268716.0,-0.71,0.63,0.04,5.62,3.54,86.91
268726.0,-0.74,0.66,0.13,6.96,4.88,89.36
268736.0,-0.74,0.72,0.06,5.13,5.92,89.42
268746.0,-0.7,0.69,0.09,5.55,5.86,88.81
268756.0,-0.69,0.67,0.05,7.57,5.86,86.98
268766.0,-0.64,0.78,0.02,13.92,2.93,86.18
268776.0,-0.69,0.78,0.04,8.0,5.49,87.04
268786.0,-0.69,0.74,0.05,6.77,5.13,87.71
268796.0,-0.55,0.75,-0.0,6.71,6.04,86.06
268806.0,-0.57,0.83,-0.02,8.67,4.52,86.67
268816.0,-0.64,0.69,0.03,2.14,7.87,86.0
268826.0,-0.61,0.83,0.03,8.3,5.92,85.63
268836.0,-0.57,0.9,0.01,8.48,5.74,84.84
268846.0,-0.63,0.86,0.04,2.08,7.2,86.43
268856.0,-0.57,0.76,0.08,1.95,8.0,86.55
268866.0,-0.57,0.83,0.02,6.16,6.47,85.75
268876.0,-0.57,0.88,-0.0,2.87,10.19,84.29
268886.0,-0.55,0.81,0.08,3.3,8.73,87.34
268896.0,-0.46,0.92,0.04,9.34,5.86,83.13
268906.0,-0.54,0.83,0.04,4.82,7.87,84.78
268916.0,-0.51,0.85,0.04,4.94,7.93,85.63
268926.0,-0.5,0.92,0.02,7.39,6.53,85.21
268936.0,-0.47,0.88,0.06,4.52,8.91,85.57
268946.0,-0.48,0.86,0.02,5.49,8.0,87.46
268956.0,-0.39,0.9,0.06,4.27,7.51,86.43
268966.0,-0.45,0.88,0.01,3.05,8.85,86.3
268976.0,-0.42,0.92,0.04,5.19,7.69,86.0
268986.0,-0.39,0.88,0.01,4.09,8.0,87.59
268996.0,-0.36,0.89,0.06,4.82,7.87,87.28
269006.0,-0.39,0.92,0.05,6.65,7.14,87.71
269016.0,-0.43,0.9,0.13,6.29,7.08,88.56
269026.0,-0.4,0.95,0.06,7.51,6.77,87.52
269036.0,-0.36,0.9,0.07,5.55,6.71,89.42
269046.0,-0.35,0.92,0.03,6.35,7.2,89.29
269056.0,-0.35,0.93,0.09,6.04,7.26,91.25
269066.0,-0.32,0.93,0.07,4.88,7.63,89.72
269076.0,-0.28,0.94,0.04,8.61,5.92,91.67
269086.0,-0.22,0.97,0.03,6.59,6.1,89.54
269096.0,-0.28,0.91,0.04,5.25,6.47,94.48
269106.0,-0.23,1.02,0.02,7.02,5.62,92.1
269116.0,-0.17,0.98,0.03,5.92,5.98,93.51
269126.0,-0.19,0.99,0.04,6.84,5.31,93.81
269136.0,-0.19,1.01,-0.0,8.0,6.29,92.1
269146.0,-0.16,0.99,0.0,7.08,6.65,93.14
269156.0,-0.17,0.94,0.09,1.28,7.57,94.48
269166.0,-0.09,1.04,0.0,8.79,6.9,94.3
269176.0,-0.15,0.92,0.01,2.93,7.32,94.48
269186.0,-0.09,0.9,0.06,-0.79,7.87,95.46
269196.0,-0.1,1.05,0.03,10.5,4.88,96.68
269206.0,-0.03,0.94,0.08,1.4,12.15,95.46
269216.0,-0.16,0.86,0.13,-3.72,3.6,98.39
269226.0,-0.05,0.99,0.03,6.96,6.71,98.02
269236.0,0.04,0.98,0.05,8.18,13.06,95.7
269246.0,0.02,0.97,0.06,3.85,4.33,96.56
269256.0,0.01,0.99,0.02,9.28,6.53,96.31
269266.0,0.07,1.01,0.06,9.28,5.92,96.31
269276.0,0.08,0.99,0.04,7.63,6.23,97.53
269286.0,0.1,0.96,0.02,6.16,4.33,96.25
269296.0,0.05,0.98,-0.03,4.58,1.4,96.98
269306.0,0.23,0.93,-0.01,6.71,7.57,95.52
269316.0,0.16,0.98,0.05,8.3,4.27,97.11
269326.0,0.2,0.98,0.06,7.14,3.17,97.05
269336.0,0.19,0.96,0.02,5.62,6.77,97.9
269346.0,0.25,0.91,0.1,1.4,5.25,97.53
269356.0,0.17,0.97,0.1,7.87,3.91,98.21
269366.0,0.18,0.95,0.02,7.02,3.91,97.6
269376.0,0.26,0.95,0.06,6.53,3.36,97.66
269386.0,0.29,0.91,0.05,3.17,2.5,98.21
269396.0,0.29,0.91,0.03,4.03,1.53,98.88
269406.0,0.28,0.97,0.02,7.93,4.15,98.21
269416.0,0.27,0.87,0.03,2.08,0.85,98.75
269426.0,0.32,0.88,0.03,5.13,3.11,98.02
269436.0,0.33,0.9,0.03,7.39,6.04,98.75
269446.0,0.3,0.96,0.05,2.87,-0.55,99.61
269456.0,0.54,0.93,0.03,12.82,9.34,97.47
269466.0,0.3,0.88,-0.04,2.08,-7.45,99.37
269476.0,0.39,0.82,0.15,-1.34,7.2,100.71
269486.0,0.41,1.02,0.05,19.35,5.86,97.84
269496.0,0.38,0.94,0.07,6.47,5.74,99.24
269506.0,0.4,0.73,0.14,-11.96,0.55,102.91
269516.0,0.43,0.75,0.02,2.93,0.98,104.0
269526.0,0.41,0.96,0.09,18.43,11.29,99.24
269536.0,0.55,0.86,-0.02,13.79,10.74,101.01
269546.0,0.56,0.86,-0.01,1.65,-1.04,102.36
269556.0,0.48,0.81,0.06,-1.1,0.98,103.15
269566.0,0.64,0.74,0.04,7.26,7.57,100.4
269576.0,0.61,0.82,0.03,12.21,8.97,100.28
269586.0,0.64,0.83,0.03,15.56,11.66,99.06
269596.0,0.58,0.75,-0.01,0.06,2.5,100.89
269606.0,0.51,0.74,0.02,-6.47,-0.67,102.42
269616.0,0.68,0.73,0.07,10.68,9.03,99.3
269626.0,0.65,0.78,-0.02,12.7,9.4,99.06
269636.0,0.65,0.71,0.02,1.4,4.09,100.71
269646.0,0.66,0.69,0.11,-3.17,2.81,101.32
269656.0,0.68,0.72,0.06,11.41,7.2,98.33
269666.0,0.79,0.66,0.05,7.2,7.69,98.63
269676.0,0.72,0.69,0.05,9.95,7.14,98.45
269686.0,0.71,0.63,0.07,-0.79,1.22,99.91
269696.0,0.75,0.62,0.08,0.92,2.38,99.37
269706.0,0.71,0.66,0.07,10.99,8.97,97.17
269716.0,0.8,0.63,0.04,4.46,4.03,99.06
269726.0,0.81,0.62,0.05,6.59,7.26,98.51
269736.0,0.77,0.58,0.0,2.62,2.01,98.51
269746.0,0.77,0.57,0.01,-1.77,1.65,99.49
