timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
621589.0,0.96,-0.17,0.1,-0.12,2.62,0.49
621599.0,0.96,-0.2,0.11,-0.79,2.87,0.31
621609.0,0.96,-0.2,0.1,-0.06,2.2,0.61
621619.0,0.96,-0.18,0.1,-0.73,2.38,0.43
621629.0,0.97,-0.18,0.1,-0.61,2.01,0.24
621639.0,0.96,-0.18,0.1,-0.31,2.38,0.18
621649.0,0.97,-0.18,0.1,-0.31,2.2,0.85
621659.0,0.96,-0.19,0.09,-0.18,2.2,0.73
621669.0,0.97,-0.18,0.11,-0.73,2.26,0.43
621679.0,0.95,-0.19,0.1,-0.31,2.32,0.24
621689.0,0.96,-0.19,0.11,-0.55,2.56,0.79
621699.0,0.96,-0.18,0.09,-0.85,1.83,0.67
621709.0,0.97,-0.19,0.09,-0.31,2.26,0.43
621719.0,0.97,-0.19,0.09,-0.55,2.44,0.79
621729.0,0.95,-0.2,0.1,0.55,2.44,0.55
621739.0,0.98,-0.18,0.09,-0.18,2.08,0.37
621749.0,0.95,-0.19,0.12,-0.73,2.56,-0.06
621759.0,0.97,-0.19,0.1,-0.12,2.69,0.18
621769.0,0.97,-0.19,0.1,-0.31,2.26,0.06
621779.0,0.97,-0.19,0.1,-0.24,1.71,-0.12
621789.0,0.96,-0.18,0.1,-0.24,2.5,0.55
621799.0,0.97,-0.18,0.08,-0.24,2.5,-0.24
621809.0,0.98,-0.2,0.09,-0.18,2.62,-0.06
621819.0,0.96,-0.19,0.1,-0.24,3.11,0.12
621829.0,0.96,-0.2,0.11,-0.92,1.77,0.12
621839.0,0.96,-0.19,0.12,-0.67,2.87,0.18
621849.0,0.95,-0.19,0.1,0.12,2.32,0.12
621859.0,0.95,-0.19,0.11,-0.37,2.01,-0.06
621869.0,0.96,-0.18,0.11,-0.55,2.26,-0.73
621879.0,0.95,-0.2,0.1,-0.24,1.89,-0.43
621889.0,0.96,-0.18,0.11,0.0,2.81,-0.31
621899.0,0.96,-0.18,0.1,-0.24,2.75,-0.18
621909.0,0.96,-0.19,0.12,-0.24,2.2,0.12
621919.0,0.97,-0.18,0.1,0.18,2.26,0.31
621929.0,0.96,-0.17,0.1,-0.31,2.5,-0.12
621939.0,0.96,-0.19,0.09,-0.49,2.56,0.06
621949.0,0.97,-0.18,0.1,-0.73,2.69,0.31
621959.0,0.97,-0.17,0.1,-0.18,2.08,0.79
621969.0,0.97,-0.19,0.1,0.06,2.08,0.31
621979.0,0.97,-0.17,0.1,-0.98,2.08,0.67
621989.0,0.96,-0.16,0.09,0.0,2.38,1.04
621999.0,0.96,-0.19,0.1,-0.61,2.2,0.61
622009.0,0.95,-0.17,0.09,-0.92,2.14,0.55
622019.0,0.95,-0.16,0.11,-0.79,2.08,0.85
622029.0,0.95,-0.18,0.12,-0.55,2.32,1.28
622039.0,0.95,-0.19,0.1,-0.55,2.2,2.08
622049.0,0.96,-0.18,0.11,-0.12,2.32,2.2
622059.0,0.96,-0.17,0.09,-0.06,2.14,2.38
622069.0,0.96,-0.19,0.1,-0.73,2.26,2.81
622079.0,0.97,-0.18,0.1,-0.12,2.32,2.93
622089.0,0.97,-0.18,0.1,-0.18,2.08,2.93
622099.0,0.95,-0.17,0.1,0.18,1.83,3.17
622109.0,0.95,-0.18,0.1,0.12,2.56,3.66
622119.0,0.95,-0.18,0.12,0.0,2.01,3.6
622129.0,0.95,-0.17,0.09,-0.12,2.2,4.58
622139.0,0.97,-0.17,0.11,0.55,1.89,4.82
622149.0,0.96,-0.18,0.11,0.18,1.95,4.64
622159.0,0.96,-0.17,0.1,0.79,2.56,5.49
622169.0,0.96,-0.17,0.11,0.24,2.38,5.8
622179.0,0.97,-0.17,0.09,0.37,2.5,5.74
622189.0,0.96,-0.17,0.09,0.43,2.14,6.1
622199.0,0.96,-0.18,0.1,0.37,2.26,7.26
622209.0,0.98,-0.18,0.11,-0.06,2.38,7.45
622219.0,0.96,-0.17,0.1,0.55,2.56,8.18
622229.0,0.95,-0.17,0.11,0.37,1.95,8.48
622239.0,0.96,-0.17,0.11,0.31,2.14,8.73
622249.0,0.97,-0.17,0.12,0.61,2.2,9.34
622259.0,0.97,-0.18,0.1,0.24,2.14,10.44
622269.0,0.97,-0.18,0.11,0.49,2.32,10.56
622279.0,0.95,-0.18,0.09,0.18,2.14,11.17
622289.0,0.96,-0.17,0.11,0.18,1.95,12.08
622299.0,0.96,-0.19,0.1,0.49,1.95,12.02
622309.0,0.96,-0.2,0.09,0.31,2.14,12.76
622319.0,0.97,-0.19,0.11,0.18,2.14,13.18
622329.0,0.96,-0.2,0.12,0.12,1.83,13.55
622339.0,0.96,-0.19,0.09,0.0,2.38,13.92
622349.0,0.97,-0.2,0.1,0.55,2.08,15.08
622359.0,0.96,-0.2,0.09,0.12,2.14,14.83
622369.0,0.96,-0.2,0.1,0.0,2.14,15.81
622379.0,0.95,-0.23,0.12,0.06,2.26,16.05
622389.0,0.96,-0.19,0.12,0.06,2.08,16.17
622399.0,0.97,-0.21,0.12,-0.06,2.32,17.27
622409.0,0.95,-0.2,0.11,0.0,2.08,17.82
622419.0,0.95,-0.21,0.1,-0.31,2.5,18.19
622429.0,0.97,-0.21,0.1,-0.61,1.89,18.62
622439.0,0.94,-0.23,0.11,-0.55,2.56,19.59
622449.0,0.95,-0.24,0.11,-0.49,2.93,19.41
622459.0,0.93,-0.22,0.09,-0.79,2.26,19.96
622469.0,0.97,-0.21,0.12,0.06,2.2,19.71
622479.0,0.97,-0.22,0.1,-0.85,2.81,21.0
622489.0,0.95,-0.23,0.1,-1.71,2.62,22.03
622499.0,0.96,-0.24,0.09,-1.83,2.62,22.77
622509.0,0.93,-0.23,0.09,-0.85,2.08,24.05
622519.0,0.95,-0.25,0.08,-0.73,2.01,23.44
622529.0,0.95,-0.25,0.1,-2.87,2.44,24.29
622539.0,0.95,-0.26,0.09,-1.83,2.56,24.84
622549.0,0.95,-0.27,0.08,-0.73,2.38,24.66
622559.0,0.93,-0.27,0.09,-1.53,2.75,25.09
622569.0,0.94,-0.29,0.1,-2.81,2.81,25.88
622579.0,0.94,-0.28,0.07,-1.95,2.5,26.0
622589.0,0.92,-0.3,0.11,-1.28,2.32,26.12
622599.0,0.96,-0.29,0.1,-1.34,2.87,27.04
622609.0,0.95,-0.28,0.1,-2.01,2.93,26.92
622619.0,0.94,-0.3,0.11,-1.16,2.5,27.47
622629.0,0.93,-0.3,0.11,-1.1,2.62,27.95
622639.0,0.93,-0.3,0.09,-1.22,2.26,27.53
622649.0,0.93,-0.32,0.12,-1.89,2.99,28.44
622659.0,0.92,-0.32,0.12,-1.22,2.62,28.87
622669.0,0.94,-0.31,0.12,-0.31,2.38,28.87
622679.0,0.96,-0.31,0.09,-1.65,2.56,29.66
622689.0,0.92,-0.33,0.1,-1.28,2.62,30.21
622699.0,0.91,-0.34,0.11,-1.4,2.99,30.88
622709.0,0.91,-0.33,0.08,-0.98,2.69,30.94
622719.0,0.92,-0.33,0.08,-1.71,2.87,31.92
622729.0,0.93,-0.36,0.1,-1.77,2.62,32.1
622739.0,0.91,-0.35,0.1,-0.67,2.87,32.53
622749.0,0.91,-0.34,0.1,-1.1,2.99,33.02
622759.0,0.91,-0.35,0.11,-1.34,2.56,33.02
622769.0,0.93,-0.37,0.11,-1.16,3.3,34.73
622779.0,0.91,-0.37,0.12,-0.55,2.81,34.61
622789.0,0.92,-0.34,0.12,-0.61,2.69,35.34
622799.0,0.91,-0.38,0.11,-1.59,2.5,35.77
622809.0,0.92,-0.38,0.09,-1.83,2.99,36.56
622819.0,0.9,-0.39,0.11,-1.22,3.17,36.74
622829.0,0.87,-0.39,0.08,-1.1,2.75,37.41
622839.0,0.9,-0.4,0.09,-1.65,2.56,38.21
622849.0,0.89,-0.41,0.1,-1.28,2.32,39.31
622859.0,0.87,-0.42,0.1,-1.16,2.69,39.49
622869.0,0.88,-0.42,0.11,-0.43,2.81,40.1
622879.0,0.9,-0.42,0.1,-1.4,3.54,40.1
622889.0,0.89,-0.41,0.12,-1.71,3.17,40.89
622899.0,0.87,-0.43,0.11,-1.89,2.81,42.48
622909.0,0.88,-0.43,0.12,-1.53,2.81,43.09
622919.0,0.87,-0.44,0.11,-1.71,2.81,43.27
622929.0,0.87,-0.46,0.11,-2.5,2.87,44.37
622939.0,0.87,-0.47,0.12,-2.08,2.93,44.92
622949.0,0.9,-0.47,0.09,-2.44,2.93,45.1
622959.0,0.86,-0.49,0.13,-1.83,3.3,46.33
622969.0,0.84,-0.48,0.09,-2.26,3.11,47.06
622979.0,0.82,-0.49,0.09,-2.38,2.44,47.36
622989.0,0.84,-0.5,0.09,-1.46,2.38,47.12
622999.0,0.85,-0.5,0.08,-1.71,3.72,49.19
623009.0,0.87,-0.53,0.1,-2.26,3.78,49.8
623019.0,0.83,-0.53,0.12,-2.14,3.85,49.44
623029.0,0.85,-0.52,0.1,-1.77,3.54,50.78
623039.0,0.84,-0.53,0.11,-2.08,2.44,50.54
623049.0,0.83,-0.55,0.11,-2.32,3.23,51.45
623059.0,0.82,-0.58,0.1,-2.44,4.15,52.12
623069.0,0.78,-0.54,0.09,-1.95,3.78,52.61
623079.0,0.82,-0.56,0.09,-2.56,3.3,53.71
623089.0,0.8,-0.58,0.09,-2.81,3.66,53.89
623099.0,0.8,-0.57,0.1,-3.36,4.39,54.44
623109.0,0.82,-0.62,0.09,-2.62,4.15,54.99
623119.0,0.8,-0.62,0.09,-2.38,4.03,55.6
623129.0,0.76,-0.58,0.1,-2.14,3.78,55.66
623139.0,0.76,-0.6,0.06,-2.75,4.7,57.07
623149.0,0.77,-0.63,0.11,-2.5,4.09,57.07
623159.0,0.76,-0.62,0.09,-2.08,4.39,57.5
623169.0,0.76,-0.64,0.09,-2.38,4.7,58.59
623179.0,0.7,-0.64,0.11,-2.38,4.64,58.59
623189.0,0.75,-0.66,0.09,-2.75,3.91,59.45
623199.0,0.79,-0.71,0.1,-3.05,4.09,60.36
623209.0,0.69,-0.64,0.09,-2.62,4.52,60.49
623219.0,0.63,-0.64,0.08,-2.32,4.46,60.91
623229.0,0.71,-0.7,0.08,-2.32,3.85,61.71
623239.0,0.72,-0.68,0.11,-2.2,4.7,61.34
623249.0,0.7,-0.73,0.1,-2.38,3.66,62.26
623259.0,0.65,-0.72,0.1,-2.44,4.03,62.07
623269.0,0.68,-0.71,0.1,-2.56,4.21,62.62
623279.0,0.67,-0.72,0.09,-2.38,4.64,63.66
623289.0,0.67,-0.71,0.09,-2.87,4.88,64.27
623299.0,0.62,-0.75,0.12,-2.93,5.43,63.78
623309.0,0.63,-0.75,0.11,-2.5,4.09,64.21
623319.0,0.65,-0.74,0.1,-2.08,4.88,65.19
623329.0,0.69,-0.79,0.09,-3.6,5.19,65.67
623339.0,0.6,-0.79,0.11,-2.62,5.55,65.43
623349.0,0.63,-0.75,0.1,-2.87,5.68,66.83
623359.0,0.61,-0.81,0.1,-2.75,5.92,66.41
623369.0,0.61,-0.83,0.1,-3.54,6.41,67.81
623379.0,0.59,-0.78,0.09,-3.11,5.98,66.59
623389.0,0.59,-0.78,0.11,-2.62,6.59,68.6
623399.0,0.58,-0.81,0.09,-3.11,6.29,68.3
623409.0,0.55,-0.82,0.09,-3.3,6.96,68.42
623419.0,0.59,-0.84,0.07,-3.72,6.47,68.91
623429.0,0.5,-0.82,0.1,-2.75,6.9,69.03
623439.0,0.51,-0.84,0.12,-2.81,6.71,68.42
623449.0,0.54,-0.84,0.1,-2.62,6.96,68.6
623459.0,0.51,-0.82,0.1,-2.81,6.59,68.91
623469.0,0.49,-0.87,0.1,-2.81,6.16,69.76
623479.0,0.49,-0.9,0.09,-2.62,6.71,69.34
623489.0,0.49,-0.87,0.08,-2.87,6.47,69.52
623499.0,0.45,-0.91,0.1,-2.87,6.77,70.86
623509.0,0.46,-0.85,0.06,-2.32,5.8,70.37
623519.0,0.44,-0.89,0.09,-2.32,6.16,70.43
623529.0,0.45,-0.89,0.09,-2.38,6.23,72.33
623539.0,0.42,-0.9,0.1,-2.08,5.8,71.29
623549.0,0.38,-0.93,0.1,-1.04,5.68,71.84
623559.0,0.42,-0.9,0.1,-0.61,5.92,72.63
623569.0,0.41,-0.89,0.11,-1.53,5.74,72.57
623579.0,0.39,-0.93,0.11,-2.08,5.0,73.67
623589.0,0.36,-0.95,0.12,-1.22,5.74,73.36
623599.0,0.33,-0.87,0.09,-1.77,5.31,74.04
623609.0,0.33,-0.95,0.12,-2.2,5.37,74.83
623619.0,0.36,-0.95,0.13,-2.2,5.43,75.32
623629.0,0.34,-0.98,0.12,-2.56,5.13,75.01
623639.0,0.3,-0.94,0.09,-2.2,5.19,76.6
623649.0,0.29,-0.96,0.11,-2.93,5.31,75.38
623659.0,0.28,-0.95,0.07,-3.05,5.19,76.29
623669.0,0.27,-0.95,0.09,-2.56,5.0,75.74
623679.0,0.25,-0.99,0.08,-2.32,5.37,76.6
623689.0,0.24,-0.98,0.08,-1.95,5.74,75.26
623699.0,0.21,-0.96,0.07,-1.46,5.19,75.74
623709.0,0.21,-1.0,0.07,-1.1,3.78,76.29
623719.0,0.17,-1.01,0.11,-1.53,3.91,76.84
623729.0,0.25,-0.91,0.08,-0.55,4.39,75.99
623739.0,0.19,-0.99,0.11,-1.46,4.76,77.94
623749.0,0.18,-0.96,0.13,-1.34,4.82,78.25
623759.0,0.19,-0.99,0.07,-1.4,4.03,78.43
623769.0,0.13,-1.03,0.09,-1.59,5.0,78.8
623779.0,0.12,-0.97,0.11,-1.34,5.86,78.55
623789.0,0.11,-0.98,0.09,-1.95,5.0,79.83
623799.0,0.11,-1.03,0.09,-1.28,5.62,79.59
623809.0,0.08,-0.99,0.09,-1.71,5.37,79.22
623819.0,0.05,-1.01,0.07,-2.08,5.43,81.24
623829.0,0.05,-0.99,0.07,-1.04,5.19,78.8
623839.0,0.02,-1.01,0.06,-0.85,5.62,81.05
623849.0,0.06,-1.04,0.09,-0.98,5.13,81.18
623859.0,0.01,-0.98,0.07,-0.92,5.31,81.67
623869.0,0.01,-0.96,0.08,-1.1,5.43,80.99
623879.0,-0.04,-0.98,0.05,-0.61,4.94,81.97
623889.0,0.03,-1.03,0.11,-0.73,4.76,82.64
623899.0,-0.02,-1.03,0.09,-1.16,5.13,81.3
623909.0,-0.05,-0.99,0.12,-0.37,5.55,82.76
623919.0,-0.06,-1.03,0.12,-0.73,5.13,81.73
623929.0,-0.09,-1.02,0.12,-0.55,5.49,83.07
623939.0,-0.1,-0.96,0.09,-0.24,5.62,83.01
623949.0,-0.15,-1.0,0.12,-0.43,4.76,83.37
623959.0,-0.13,-1.04,0.1,-0.67,5.92,85.02
623969.0,-0.16,-1.02,0.11,-1.34,5.49,83.07
623979.0,-0.13,-1.01,0.1,-1.71,5.92,84.78
623989.0,-0.18,-1.01,0.14,-0.79,5.31,84.35
623999.0,-0.19,-1.01,0.05,-0.67,5.86,85.45
624009.0,-0.21,-0.95,0.09,-0.55,5.49,84.72
624019.0,-0.24,-1.0,0.09,-0.24,5.13,85.82
624029.0,-0.22,-1.02,0.09,-0.61,4.88,85.57
624039.0,-0.22,-0.97,0.07,-0.43,5.92,85.51
624049.0,-0.24,-0.94,0.07,-0.85,4.88,86.43
624059.0,-0.27,-0.96,0.08,-0.67,5.0,88.07
624069.0,-0.29,-0.99,0.09,0.0,5.07,86.91
624079.0,-0.28,-0.96,0.1,-0.06,5.19,89.05
624089.0,-0.24,-0.92,0.08,-0.24,4.76,88.44
624099.0,-0.37,-0.97,0.09,-0.79,5.31,89.54
624109.0,-0.36,-0.98,0.09,0.06,5.98,89.9
624119.0,-0.32,-0.91,0.09,-0.06,5.98,90.03
624129.0,-0.43,-0.95,0.06,-0.24,5.37,91.61
624139.0,-0.46,-0.96,0.07,0.31,5.13,90.03
624149.0,-0.42,-0.93,0.07,0.12,5.74,91.55
624159.0,-0.45,-0.94,0.06,0.49,4.52,90.82
624169.0,-0.47,-0.9,0.03,0.06,3.42,90.52
624179.0,-0.42,-0.91,0.08,0.43,4.64,90.58
624189.0,-0.47,-0.92,0.08,0.43,4.27,89.54
624199.0,-0.43,-0.9,0.11,1.34,3.97,90.09
624209.0,-0.51,-0.86,0.09,0.92,4.09,89.05
624219.0,-0.51,-0.89,0.08,0.98,4.7,91.13
624229.0,-0.54,-0.92,0.15,0.55,4.46,89.84
624239.0,-0.56,-0.87,0.14,0.18,5.31,91.49
624249.0,-0.5,-0.8,0.11,0.55,5.25,90.52
624259.0,-0.58,-0.85,0.12,0.37,6.29,92.65
624269.0,-0.52,-0.83,0.12,0.43,5.55,92.29
624279.0,-0.64,-0.83,0.08,0.12,5.49,92.22
624289.0,-0.61,-0.83,0.07,0.49,5.55,91.74
624299.0,-0.62,-0.81,0.06,0.85,5.49,92.77
624309.0,-0.61,-0.77,0.07,0.31,5.31,91.31
624319.0,-0.63,-0.82,0.07,0.31,4.64,92.65
624329.0,-0.66,-0.81,0.08,-0.37,4.27,93.51
624339.0,-0.62,-0.78,0.07,1.34,4.33,93.2
624349.0,-0.68,-0.78,0.06,0.67,3.85,94.12
624359.0,-0.7,-0.73,0.08,1.4,3.17,93.63
624369.0,-0.69,-0.69,0.09,0.98,1.89,91.19
624379.0,-0.71,-0.73,0.12,0.79,3.17,93.02
624389.0,-0.69,-0.72,0.11,0.73,4.21,91.98
624399.0,-0.69,-0.73,0.11,-0.06,3.11,91.98
624409.0,-0.78,-0.66,0.12,-0.18,2.62,93.69
624419.0,-0.77,-0.68,0.08,0.18,4.03,92.83
624429.0,-0.85,-0.72,0.11,1.04,3.48,93.14
624439.0,-0.71,-0.62,0.06,0.67,3.85,91.06
624449.0,-0.84,-0.61,0.1,-0.31,2.87,93.75
624459.0,-0.86,-0.66,0.08,-0.49,2.2,93.02
624469.0,-0.89,-0.61,0.06,0.98,3.66,93.02
624479.0,-0.79,-0.59,0.05,0.61,2.14,92.65
624489.0,-0.84,-0.58,-0.04,-1.53,2.38,92.53
624499.0,-0.69,-0.64,0.12,0.49,1.53,93.69
624509.0,-0.82,-0.55,0.1,1.71,5.07,92.59
624519.0,-0.9,-0.55,0.1,1.22,3.17,93.38
624529.0,-0.86,-0.53,0.12,-0.31,2.56,93.44
624539.0,-0.85,-0.53,0.02,0.61,3.36,93.02
624549.0,-0.9,-0.54,0.11,2.01,3.66,92.96
624559.0,-0.86,-0.49,0.08,1.34,3.54,93.02
624569.0,-0.86,-0.51,0.06,0.31,3.23,93.87
624579.0,-0.91,-0.5,0.03,0.73,3.17,94.18
624589.0,-0.9,-0.47,0.05,2.08,4.15,94.85
624599.0,-0.91,-0.44,0.07,0.49,2.99,93.38
624609.0,-0.93,-0.41,0.08,-0.06,2.99,93.14
624619.0,-0.88,-0.47,0.12,1.1,3.11,93.44
624629.0,-0.95,-0.42,0.07,2.08,4.21,94.73
624639.0,-0.97,-0.35,0.07,1.89,3.42,93.87
624649.0,-0.89,-0.34,0.11,0.67,2.81,93.44
624659.0,-0.96,-0.4,0.11,1.71,4.46,94.12
624669.0,-0.95,-0.32,0.14,1.59,4.39,93.81
624679.0,-1.02,-0.41,0.11,1.89,4.03,94.6
624689.0,-0.95,-0.27,0.1,0.85,3.36,94.3
624699.0,-0.91,-0.23,0.05,1.77,3.66,93.51
624709.0,-1.02,-0.31,0.07,2.69,4.33,93.63
624719.0,-0.99,-0.26,0.1,1.71,3.48,93.99
624729.0,-0.95,-0.25,0.05,0.55,3.97,93.51
624739.0,-0.97,-0.21,0.06,2.5,3.23,93.63
624749.0,-0.98,-0.22,0.1,2.32,3.91,94.24
624759.0,-1.03,-0.19,0.11,0.43,3.05,94.12
624769.0,-0.98,-0.17,0.05,0.79,3.48,94.36
624779.0,-0.99,-0.2,0.12,1.46,3.6,93.69
624789.0,-1.01,-0.11,0.09,1.04,3.54,93.26
624799.0,-1.02,-0.14,0.08,0.06,3.3,94.3
624809.0,-1.01,-0.12,0.07,-0.79,2.56,93.87
624819.0,-1.03,-0.12,0.05,0.92,3.66,92.96
624829.0,-1.02,-0.01,0.06,0.73,2.62,93.81
624839.0,-1.04,0.01,0.09,-1.46,2.69,93.81
624849.0,-0.99,0.02,0.05,-2.01,2.93,91.49
624859.0,-1.05,-0.1,0.09,-2.87,2.08,91.25
624869.0,-1.02,0.03,0.05,-1.22,1.95,92.41
624879.0,-1.05,0.07,0.06,-2.81,1.83,93.93
624889.0,-1.05,-0.03,0.1,-3.66,2.14,93.32
624899.0,-1.06,0.07,0.09,-3.11,2.14,91.55
624909.0,-0.97,0.05,0.08,-4.15,2.5,92.29
624919.0,-0.94,0.07,0.12,-4.64,2.38,89.66
624929.0,-0.99,0.06,0.06,-5.74,3.17,89.48
624939.0,-1.01,0.03,0.13,-3.48,2.75,90.64
624949.0,-0.95,0.13,0.09,-3.17,3.11,89.84
624959.0,-1.0,0.14,0.1,-6.41,4.46,89.11
624969.0,-0.97,0.07,0.1,-5.86,4.09,90.27
624979.0,-0.96,0.14,0.1,-4.88,4.21,89.36
624989.0,-1.06,0.22,0.08,-4.39,4.58,91.86
624999.0,-0.99,0.14,0.05,-5.8,3.72,90.58
625009.0,-0.97,0.11,0.05,-5.86,4.58,90.64
625019.0,-1.06,0.22,0.08,-4.46,4.09,92.65
625029.0,-0.98,0.17,0.11,-4.76,3.78,91.19
625039.0,-0.99,0.23,0.1,-5.07,4.58,92.9
625049.0,-0.95,0.27,0.07,-5.68,3.48,94.42
625059.0,-1.0,0.28,0.07,-4.7,4.46,91.74
625069.0,-1.0,0.28,0.05,-4.88,4.94,91.92
625079.0,-0.9,0.25,0.08,-5.68,4.82,92.77
625089.0,-0.94,0.31,0.07,-5.55,4.94,92.65
625099.0,-0.99,0.36,0.03,-6.59,4.76,93.57
625109.0,-0.99,0.31,0.11,-5.37,4.88,93.26
625119.0,-0.88,0.37,0.1,-5.37,4.76,93.2
625129.0,-0.92,0.4,0.14,-7.26,5.19,93.81
625139.0,-0.94,0.36,0.12,-7.14,5.49,91.8
625149.0,-0.92,0.45,0.12,-6.1,6.29,95.03
625159.0,-0.9,0.36,0.1,-4.94,6.29,93.14
625169.0,-0.94,0.44,0.12,-6.29,7.26,93.93
625179.0,-0.87,0.43,0.05,-7.32,7.57,91.37
625189.0,-0.9,0.41,0.04,-7.69,7.26,92.53
625199.0,-0.97,0.37,0.12,-7.02,6.84,94.36
625209.0,-0.87,0.56,0.03,-6.16,6.65,95.03
625219.0,-0.88,0.5,0.04,-8.12,7.02,93.2
625229.0,-0.86,0.52,0.03,-7.69,8.3,94.36
625239.0,-0.84,0.48,0.13,-7.32,6.23,93.14
625249.0,-0.92,0.47,0.14,-7.32,7.39,94.12
625259.0,-0.88,0.61,0.08,-7.08,8.12,93.75
625269.0,-0.81,0.5,0.13,-8.36,7.69,91.92
625279.0,-0.85,0.57,0.05,-7.2,7.2,94.97
625289.0,-0.79,0.57,0.09,-5.68,7.81,95.28
625299.0,-0.85,0.52,0.09,-7.69,7.14,94.18
625309.0,-0.76,0.63,0.04,-5.31,6.47,96.25
625319.0,-0.74,0.51,0.09,-6.16,6.59,94.54
625329.0,-0.78,0.59,0.08,-7.26,8.18,96.13
625339.0,-0.77,0.64,0.1,-6.35,7.81,95.76
625349.0,-0.8,0.68,0.12,-5.49,6.84,96.44
625359.0,-0.78,0.68,0.07,-4.94,6.59,96.44
625369.0,-0.69,0.61,0.07,-5.55,7.93,95.28
625379.0,-0.76,0.68,0.09,-5.07,8.3,96.74
625389.0,-0.73,0.66,0.1,-4.15,7.08,98.14
625399.0,-0.74,0.81,0.1,-2.99,8.06,99.3
625409.0,-0.73,0.73,0.12,-3.85,7.63,98.82
625419.0,-0.71,0.64,0.09,-2.87,7.14,96.01
625429.0,-0.7,0.73,0.08,-2.08,7.02,100.59
625439.0,-0.64,0.73,0.07,-2.32,6.53,99.98
625449.0,-0.67,0.79,0.09,-1.1,5.98,100.1
625459.0,-0.65,0.72,0.12,-1.71,6.53,100.28
625469.0,-0.61,0.8,0.06,-1.22,6.23,99.67
625479.0,-0.61,0.81,0.08,-0.43,4.88,101.07
625489.0,-0.63,0.86,0.1,-0.73,5.13,103.15
625499.0,-0.62,0.88,0.09,0.31,4.82,102.29
625509.0,-0.54,0.8,0.05,-2.01,4.58,101.62
625519.0,-0.55,0.87,0.08,-0.92,4.46,102.97
625529.0,-0.57,0.91,0.06,-0.79,3.3,103.45
625539.0,-0.54,0.85,0.09,-1.4,3.54,102.54
625549.0,-0.45,0.82,0.08,-2.32,5.07,103.21
625559.0,-0.48,0.88,0.07,-1.71,4.58,105.59
625569.0,-0.51,0.93,0.09,-0.85,4.21,105.71
625579.0,-0.4,0.88,0.05,-2.56,3.97,105.83
625589.0,-0.44,0.93,0.09,-1.53,5.19,106.81
625599.0,-0.43,0.91,0.11,-1.1,4.82,106.45
625609.0,-0.41,0.89,0.08,-0.85,3.17,106.69
625619.0,-0.38,0.98,0.06,-0.92,3.11,107.6
625629.0,-0.36,0.88,0.04,-0.92,3.78,107.12
625639.0,-0.3,0.99,0.08,0.85,4.82,107.6
625649.0,-0.3,0.89,0.06,-2.38,3.3,107.91
625659.0,-0.3,0.89,0.08,-1.22,3.72,107.54
625669.0,-0.27,1.0,0.06,-1.04,3.78,109.38
625679.0,-0.2,0.98,0.09,-1.77,4.46,109.38
625689.0,-0.29,0.91,0.05,-1.34,4.09,107.54
625699.0,-0.21,0.95,0.09,-1.83,3.91,108.15
625709.0,-0.27,1.03,0.09,-1.34,4.15,108.28
625719.0,-0.28,0.98,0.17,-1.4,3.11,108.7
625729.0,-0.18,0.91,0.11,-2.08,3.66,108.95
625739.0,-0.12,1.03,0.07,-0.73,3.3,108.28
625749.0,-0.11,0.97,0.07,-0.79,3.3,108.89
625759.0,-0.1,0.93,0.08,-0.61,2.75,107.06
625769.0,-0.07,0.96,0.01,-0.61,4.09,109.07
625779.0,-0.02,0.96,0.08,-1.46,3.66,107.97
625789.0,-0.08,1.07,-0.0,-0.92,3.11,107.73
625799.0,-0.05,0.95,0.09,-1.59,3.72,107.24
625809.0,-0.02,0.95,0.04,-2.08,3.85,108.89
625819.0,-0.05,1.04,0.06,-1.28,3.66,109.31
625829.0,-0.03,0.94,0.1,-3.11,2.38,109.99
625839.0,0.01,0.98,0.06,-2.2,2.62,110.6
625849.0,0.08,1.02,0.04,-1.22,2.62,112.18
625859.0,0.05,1.0,0.12,-0.98,2.69,112.12
625869.0,-0.18,0.89,0.14,-1.65,1.83,112.06
625879.0,0.1,0.83,0.07,-2.32,0.92,117.37
625889.0,0.24,0.93,0.24,-2.44,1.22,114.26
625899.0,0.17,1.02,0.1,-0.61,2.69,114.07
625909.0,0.14,1.01,0.31,-0.43,2.87,114.38
625919.0,0.09,0.92,0.08,-2.44,1.1,116.39
625929.0,0.19,0.94,0.14,-0.55,-0.55,114.01
625939.0,0.26,0.9,0.07,-0.92,1.53,115.54
625949.0,0.09,0.96,0.01,-0.49,2.56,115.23
625959.0,0.37,0.97,0.06,-1.46,1.1,115.66
625969.0,0.25,0.89,0.07,-2.69,0.43,114.93
625979.0,0.37,0.89,0.02,-0.98,2.32,112.79
625989.0,0.28,0.94,0.13,-0.55,3.23,114.62
625999.0,0.26,1.02,0.15,0.67,2.5,114.75
626009.0,0.39,0.87,0.13,-2.69,0.61,115.17
626019.0,0.29,0.86,0.11,-1.22,1.83,115.11
626029.0,0.38,0.87,0.11,-0.49,2.5,116.64
626039.0,0.34,0.89,0.11,-1.4,1.1,117.68
626049.0,0.49,0.88,0.07,-0.98,0.0,116.82
626059.0,0.38,0.88,0.1,-1.59,2.32,116.76
626069.0,0.4,0.86,0.04,0.55,3.23,117.86
626079.0,0.49,0.86,0.09,-1.89,1.4,119.57
